title,text,category,url
16-летняя дочь Юлии Пересильд решила бросить школу,"Звезда сериала «Слово пацана. Кровь на асфальте» Анна Пересильд сообщила, что планирует бросить школу и поступить в институт. Об этом она рассказала в Instagram ( принадлежит компании Meta, признанной экстремистской организацией и запрещенной в РФ ). «Я очень рано повзрослела, в школе я себя чувствую немного странно. Мне там как-то не по себе», — пояснила 16-летняя дочь актрисы Юлии Пересильд и режиссера Алексея Учителя . Анна добавила, что такое решение не является формой подросткового бунта или желанием привлечь внимание. По словам артистки, она готова начать взрослую жизнь и намерена учиться в театральном вузе, чтобы развивать свою карьеру. Ранее Анна Пересильд рассказала , что мечтает исполнить роль в супергеройском кино. Актриса призналась, что ее привлекает скорее возможность подраться на съемочной площадке, чем возможность кого-то спасти.",culture,https://lenta.ru/news/2026/04/20/16-letnyaya-doch-yulii-peresild-reshila-brosit-shkolu/
России пообещали вечный снег,"В будущем в европейской части России снег может перестать таять летом из-за глобального потепления. Об этом рассказал ведущий научный сотрудник Пущинского научного центра биологических исследований РАН , климатолог и биофизик Алексей Карнаухов в беседе с Life.ru . По словам эксперта, май и апрель в этой части страны уже сейчас можно назвать зимними месяцами. Он отметил, что зима в 2026 году также оказалась холоднее нормы. «Минус 30 — это необычно. Глобальное потепление может привести к новому ледниковому периоду в Европе — вообще, в европейской части России, Северной Америке, в североатлантическом регионе», — заявил Карнаухов. Он объяснил, что теплую погоду в Европе определяют североатлантические течения. Разница в температурах создается за счет переноса между регионами тепла из тропических широт в полярные. В результате глобального потепления этот процесс может перестать работать окончательно. В таком случае в Европе и европейской части России похолодает на 20-25 градусов. Климатолог отметил, что последствия нарушений наблюдаются второй раз за последние годы, в том числе в 2026-м. После двух рекордно жарких 2023 и 2024 годов наступили холодные зимы и весны, в апреле и мае не теплеет, а осенью тепло сохраняется до ноября. Похожая ситуация была и после очень теплых 2014–2016 годов. Карнаухов считает, что к лету-осени Гольфстрим может восстановиться, из-за чего следующей зимой будет мало снега. Однако еще через пару-тройку циклов резкого повышения температуры течение может окончательно остановиться, и тогда в европейской части России будет холодная зима, холодная весна, очень холодное лето, ранняя осень, а снег выпадет в сентябре и перестанет таять летом. Ранее сообщалось, что разрушение Гольфстрима может привести к климатической катастрофе из-за выброса огромного количества углерода, запасы которого сейчас находятся глубоко под океаном.",economics,https://lenta.ru/news/2026/04/21/rossii-poobeschali-vechnyy-sneg/
В России назвали варианты дальнейших решений ЦБ по ключевой ставке,"Руководство Центробанка (ЦБ) с большой долей вероятности продолжит придерживаться взятого курса на ослабление денежно-кредитной политики (ДКП). Такой прогноз дал доцент Финуниверситета при правительстве России Петр Щербаченко . Комментарий аналитика есть в распоряжении «Ленты.ру». На ближайшем заседании, которое состоится в пятницу, 24 апреля, совет директоров ЦБ будет выбирать из трех возможных вариантов. Первый подразумевает снижение ключевой ставки на 0,5 процентного пункта (п.п.), второй — понижение планки на п.п., а третий — ее сохранение на нынешнем уровне 15 процентов годовых. Возможность повышения ключевой ставки Щербаченко исключил. В пользу первых двух вариантов говорят в том числе постепенное замедление темпов роста потребительских цен и инфляционных ожиданий россиян. Ближе к середине апреля, напомнил аналитик, Росстат зафиксировал нулевой недельный прирост стоимости товаров и услуг на внутреннем рынке. Однако руководство ЦБ, скорее всего, выберет первый вариант — снижение ключевой ставки на 0,5 п.п., до 14,5 процента годовых. Это обусловлено осторожным подходом совета директоров в вопросе изменения ДКП, пояснил эксперт. Что касается перспектив ключевой ставки до конца этого года, то она с большой долей вероятности опустится до 11-12 процентов, заключил Щербаченко. Впрочем, советник главы ЦБ Кирилл Тремасов ранее не исключил сохранения ключевой ставки на уровне 15 процентов годовых. Он допустил, что руководство регулятора может взять паузу в смягчении ДКП. В качестве еще одного возможного варианта он назвал снижение планки до 14,5 процента. Многое в этом вопросе будет зависеть от динамики инфляции, резюмировал советник Эльвиры Набиуллиной .",economics,https://lenta.ru/news/2026/04/21/v-rossii-nazvali-varianty-dalneyshih-resheniy-tsb-po-klyuchevoy-stavke/
Землетрясение произошло в российском регионе,"У побережья Камчатки произошло землетрясение. Об этом сообщает филиал единой геофизической службы РАН в российском регионе, передает РИА Новости . Подземные толчки зафиксировали во вторник, 21 апреля, в 13:55 по местному времени (04:55 мск). Их магнитуда достигала 5,0 — это сейсмологи считают ощутимым землетрясением. Эпицентр явления находился в 70 километрах от Петропавловска-Камчатского . Очаг залегал на глубине 66,2 километра. Жители российского города почувствовали подземные толчки силой 3 балла, уточнили ученые. О пострадавших и разрушениях информация не поступала. Ранее специалисты предупредили , что мощное землетрясение магнитудой 7,5, которое произошло в океане неподалеку от Японии , может угрожать Камчатке и Курильским островам. В российских регионах есть риск волны цунами выше трех метров. Однако точно предсказать будущие афтершоки ученые не могут.",economics,https://lenta.ru/news/2026/04/21/zemletryasenie-proizoshlo-v-rossiyskom-regione/
Американскому рынку спрогнозировали большую прибыльность,"Крупнейший в мире инвестбанк J.P. Morgan повысил прогноз на конец года для индекса S&P 500, включающего котировки 500 крупнейших по капитализации американских компаний, с 7200 до 7600 пунктов. Об этом сообщает Reuters . Сейчас показатель немного превышает 7100 пунктов. Основным драйвером запланированного роста должны, как ожидается, стать растущие прибыли компаний, работающих в технологическом секторе, а также в сфере искусственного интеллекта (ИИ). В том числе с 315 до 330 долларов повышен годовой прогноз прибыли на акцию для индекса. В марте, когда покупки акций инвесторами сократились на фоне иранского конфликта на 30 процентов, J.P. Morgan, напротив, снижал прогноз по S&P с 7500 до 7200 пунктов. Теперь же в случае быстрого урегулирования конфликта между США и Ираном аналитики допускают и уровень в 8000 пунктов к концу 2026 года. Прорывные инновации, в том числе в сфере ИИ, они считают одним из драйверов того, что «США останутся ключевым долгосрочным активом в глобальных портфелях». На прошлой неделе, в условиях остановки боевых действий и продолжающихся переговоров на Ближнем Востоке, американский фондовый рынок вырос до максимумов с января. Отмечалось, что S&P закрепился выше отметки в 7000 пунктов, подскочив с 30 марта на 11 процентов.",economics,https://lenta.ru/news/2026/04/21/amerikanskomu-rynku-sprognozirovali-bolshuyu-pribylnost/
«Калашников» отгрузил первую партию дымовых РДГ-У,"Концерн «Калашников» начал серийное производство новой унифицированной дымовой гранаты РДГ-У. Первую серийную партию изделий отгрузили государственному заказчику, сообщила пресс-служба производителя. Ручная граната позволяет оперативно обеспечить маскировку отдельных бойцов, небольших подразделений и техники от прицельного огня противника. Запатентованное решение позволяет одновременно реализовывать взрывной и курящий принципы действия. Взрывная секция создает плотное облако дыма, а курящий состав подпитывает завесу потоком аэрозоля. Это обеспечивает увеличенную продолжительность и большую зону маскировки. Граната весом не более 700 граммов получила корпус из прочного композиционного материала. Изделие можно применять при температурах от минус 50 до плюс 55 градусов по Цельсию. В январе «Известия» писали , что войска радиационной, химической и биологической защиты (РХБЗ) Вооруженных сил России начали применять наземные роботизированные платформы для постановки дымовых завес.",science,https://lenta.ru/news/2026/04/21/kalashnikov-otgruzil-pervuyu-partiyu-dymovyh-rdg-u/
Назван срок открытия моста между Россией и Северной Кореей,"Открытие автомобильного моста между Россией и Корейской Народно-Демократической Республикой (КНДР) через реку Туманная запланировано на июнь 2026 года. Срок запуска переправы назвали в пресс-службе российского правительства , пишет РИА Новости . При этом уже во вторник, 21 апреля, состоится церемония стыковки пролета конструкции. Участвовать в мероприятии по видеосвязи будут главы Минтранса и Минприроды РФ Андрей Никитин и Александр Козлов , а также директор Первого департамента Азии МИД РФ Иван Желоховцев. Протяженность мостового перехода между Россией и Северной Кореей будет достигать почти пяти километров, а непосредственно самого моста — до одного километра. «Здесь будет две полосы движения», — уточнили в кабмине. О планах построить совместный мост с КНДР стало известно еще в марте 2025 года. Посол России в Пхеньяне Александр Мацегора назвал проект самым значимым и важным с практической точки зрения объектом двустороннего сотрудничества стран за все последние десятилетия.",economics,https://lenta.ru/news/2026/04/21/nazvan-srok-otkrytiya-mosta-mezhdu-rossiey-i-severnoy-koreey/
В Америке оценили влияние Овечкина,"В Америке оценили влияние российского нападающего Александра Овечкина на «Вашингтон Кэпиталз». Слова президента клуба по хоккейным операциям Брайана Маклеллана приводит Russian Machine Never Breaks . «Присутствие Овечкина играет огромную роль. Его уход станет большой потерей с точки зрения личности и лидерских качеств. Он влияет на команду в самолете, в автобусе, в раздевалке, на разминке. У него мощное влияние, это его главный вклад», — сказал Маклеллан. Ранее Овечкин заявил , что хотел бы сыграть еще два сезона за «Вашингтон». В ночь на 15 апреля 40-летний нападающий провел последнюю игру по действующему контракту с клубом. Овечкин в текущем сезоне провел 82 матча, в которых забросил 32 шайбы и сделал столько же результативных передач. К текущему моменту игрок забил 1006 голов в НХЛ, это на десять меньше, чем у обладателя абсолютного рекорда по этому показателю Гретцки.",sport,https://lenta.ru/news/2026/04/21/v-amerike-otsenili-vliyanie-ovechkina/
Москвичам назвали дату потепления,"В среду, 22 апреля, в Москву придет потепление, однако оно не задержится надолго. Такую дату улучшения погоды назвал ведущий специалист центра погоды «Фобос» Михаил Леус , пишет РИА Новости . Столбики термометров в этот день покажут 11-13 градусов тепла. При этом будет солнечно и без осадков. «Это будет один теплый день на этой неделе», — уточнил синоптик. Далее, по прогнозам Леуса, в столице вновь похолодает. До конца апреля устойчивых периодов теплой и комфортной погоды в Москве и области не предвидится, заключил метеоролог. Ранее ведущий специалист центра погоды «Фобос» Евгений Тишковец заявил , что 22 апреля также станет самым солнечным днем на неделе для Москвы. Однако ночью все еще сохранятся заморозки до минус 2 градусов. Осадков не предвидится. Характер погоды вновь изменится в четверг. В столицу вернутся холода и осадки, небо затянет свинцовыми тучами, проливной дождь будет идти вперемешку со снегом.",economics,https://lenta.ru/news/2026/04/21/moskvicham-nazvali-datu-potepleniya/
Киркоров резко ответил упомянувшему его Шаляпину,"Народный артист России Филипп Киркоров обвинил певца Прохора Шаляпина в попытках пиара на его имени. Его комментарий приводит Пятый канал. «Это очень модно. Чтобы привлечь к своему имени интерес, надо обязательно задеть Филиппа Киркорова», — пояснил исполнитель. Артист предложил Шаляпину не идти легким путем, а работать над своим репертуаром и создавать хиты, поскольку пиар за чужой счет не поможет стать популярным надолго. «Задел Филиппа и сразу к своему нулю стал единицей. Это временно», — уточнил Киркоров. Ранее в интервью журналистке Ксении Собчак Шаляпин заявил , что в нулевых Киркоров дарил ему одежду и относился как к брату. Однако, по словам Прохора, дружба продлилась недолго, поскольку артист видел в нем конкурента.",culture,https://lenta.ru/news/2026/04/20/kirkorov-rezko-otvetil-upomyanuvshemu-ego-shalyapinu/
Авианосец George Bush получил лазерное оружие,"Авианосец Военно-морских сил ( ВМС) США George Bush типа Nimitz получил противодроновое лазерное оружие LOCUST разработки компании AeroVironment. Об этом пишет TWZ. Насколько известно TWZ, это, по всей видимости, первый случай установки лазерного оружия на авианосец. «Ранее в этом году начальник штаба ВМС адмирал Дэрил Кодл заявил , что его цель состоит в том, чтобы оружие направленной энергии в конечном итоге стало основным средством противодействия для экипажей американских военных кораблей при угрозах на ближней дистанции», — говорится в публикации. По данным издания, три фотографии с LOCUST на борту George Bush были сделаны в октябре, однако опубликованы только сейчас. «Во время учений с боевой стрельбой лазерная система LOCUST эффективно обнаружила, отследила, поразила и нейтрализовала несколько беспилотных летательных аппаратов, что ознаменовало важный этап на пути к развертыванию оперативных возможностей систем направленной энергии», — говорится в подписи к фото. TWZ напоминает, что обнаружение и сопровождение цели осуществляется при помощи встроенных в турель с лазером электрооптических и инфракрасных видеокамер, тогда как для наведения используются малогабаритные высокочастотные радары и пассивные системы обнаружения радиочастотных сигналов. В настоящее время мощность LOCUST составляет 20 киловатт. В марте издание Breaking Defense сообщило , что компания AeroVironment представила новый лазер LOCUST X3, который позиционируют как дешевое средство перехвата малоразмерных дронов.",science,https://lenta.ru/news/2026/04/21/avianosets-george-bush-poluchil-lazernoe-oruzhie/
Василевский установил антирекорд для российских вратарей в Кубке Стэнли,"Вратарь «Тампа-Бэй Лайтнинг» Андрей Василевский установил антирекорд для российских голкиперов в Кубке Стэнли. Об этом сообщает корреспондент «Ленты.ру». В ночь на понедельник, 20 апреля, «Тампа» на своей площадке в овертайме проиграла «Монреаль Канадиенс» (3:4) в стартовом матче первого раунда плей-офф НХЛ. Василевский провел на площадке весь матч и потерпел 51-е поражение в Кубке Стэнли в карьере. Это новый антирекорд для российских вратарей. Василевский обошел голкипера «Флорида Пантерс» Сергея Бобровского , проигравшего 50 матчей. Василевский выступает за «Тампу» с 2014 года. Вместе с командой он дважды выигрывал Кубок Стэнли, а в 2019-м россиянина признали лучшим вратарем регулярного чемпионата НХЛ.",sport,https://lenta.ru/news/2026/04/20/vasilevskiy-ustanovil-antirekord-dlya-rossiyskih-vratarey-v-kubke-stenli/
Шукшина призвала перестать снимать кино о сказочных личностях,"Актриса Мария Шукшина раскритиковала российский кинематограф за обилие сказок и историй о сказочных персонажах. Об этом она заявила на пресс-конференции, посвященной выходу фильма «Семь верст до рассвета». Слова артистки приводит «Газета.ru». Шукшина уверена, что вымышленные сюжеты воспитывают безответственных детей. «К сожалению, у нас все заполонили сказки. Сейчас важно снимать фильмы о конкретных людях. Только на реальных историях воспитывается ответственность за принятие решений. На сказках ее не воспитаешь, на сказках воспитывается цинизм», — заявила Шукшина. Мария отметила, что в наше время картины об исторических личностях, «если и снимают, то над ними глумятся. С 90-х пошла такая тенденция», — добавила она. Ранее заслуженная артистка России и общественный деятель резко высказалась о ситуации в отечественном кинематографе и вспомнила своего отца, режиссера и писателя Василия Шукшина .",culture,https://lenta.ru/news/2026/04/21/shukshina-prizvala-perestat-snimat-kino-o-skazochnyh-lichnostyah/
Малкин забросил шайбу и сделал результативную передачу в первом матче плей-офф НХЛ,"Российский форвард «Питтсбург Пингвинс» Евгений Малкин забросил шайбу и сделал результативную передачу в стартовом матче первого раунда плей-офф Национальной хоккейной лиги (НХЛ) против «Филадельфия Флайерс». Об этом сообщает корреспондент «Ленты.ру». Встреча прошла в ночь на воскресенье, 19 апреля, и завершилась победой «Филадельфии» со счетом 3:2. «Флайерс» вышли вперед в серии, следующий матч пройдет в ночь на 21 апреля. В другом стартовом матче серии плей-офф «Миннесота Уайлд» со счетом 6:1 разгромила «Даллас Старс». В составе победителей голом и двумя передачами отметился россиянин Кирилл Капризов . Розыгрыш Кубка Стэнли завершится 21 июня. Действующим обладателем титула является «Флорида Пантерс», которая в этом сезоне не попала в плей-офф.",sport,https://lenta.ru/news/2026/04/19/malkin-zabrosil-shaybu-i-sdelal-rezultativnuyu-peredachu-v-pervom-matche-pley-off-nhl/
Седокова опубликовала видео с Джиганом на фоне слухов о романе,"Певица Анна Седокова отреагировала на слухи о романе с рэпером Денисом Устименко-Вайнштейном, известным под псевдонимом Джиган. Соответствующий пост она опубликовала в Instagram ( принадлежит компании Meta, признанной экстремистской организацией и запрещенной в РФ ). Седокова выложила видео, на котором подпевает песне о любви и кладет голову на плечо музыканта. Артистка сопроводила ролик фразой «счастье любит тишину». Ранее Седокова призналась , что Джиган звонит ей по ночам. До этого суд расторгнул брак Джигана и блогерши Оксаны Самойловой , которые состояли в отношениях с 2010 года и воспитывают четверых детей. Бывшие супруги заключили мировое соглашение.",culture,https://lenta.ru/news/2026/04/21/sedokova-opublikovala-video-s-dzhiganom-na-fone-sluhov-o-romane/
Названо способное поразить любую ракету НАТО российское оружие,"Названо российское оружие, которое способно поразить любую ракету НАТО . Об этом пишут РИА Новости со ссылкой на бойца группировки войск (ГВ) «Восток» с позывным Медведь. Медведь является оператором зенитно-ракетного комплекса (ЗРК) «Бук-М3», который, по его словам, способен ликвидировать практически любую вражескую ракету. «Наш ракетный комплекс [""Бук-М3""] по тактико-техническим характеристикам способен поразить практически любую ракету НАТО», — заявил военнослужащий. Медведь также добавил, что подразделения противовоздушной обороны (ПВО) ГВ «Восток» используют отечественные каналы связи, которые работают безупречно. ЗРК «Бук-М3» — комплекс средней дальности, был принят на вооружение в 2016 году. Одними из особенностей данного российского оружия являются: современная цифровая элементная база, основное оружие — зенитная ракета 9М317М, оснащенная осколочно-фугасной боевой частью с активной радиолокационной головкой самонаведения, а общий возимый запас готовых к бою ракет увеличен до 120 штук. Дальность перехвата воздушных целей может достигать 70 километров, а максимальная высота поражения — 35 километров. Ранее было перечислено российское оружие, которое может сбить новую ракету Precision Strike Missile (PrSM) Армии Соединенных Штатов Америки.",science,https://lenta.ru/news/2026/04/20/nazvano-sposobnoe-porazit-lyubuyu-raketu-nato-rossiyskoe-oruzhie/
Шаляпин ответил раскритиковавшему его Киркорову,"Певец и шоумен Прохор Шаляпин ответил народному артисту России Филиппу Киркорову , обвинившему его в попытках пиара за чужой счет. Его комментарий передает Super.ru. Шаляпин признался, что помощь Киркорова была ему нужна в самом начале карьеры. «Сейчас мне от Филиппа ничего не надо. Когда-то надо было. Один щелчок его пальцев в 2006 году, и я бы мог нормально реализоваться», — пояснил Прохор, добавив, что Киркоров не был обязан ему помогать. По словам певца, теперь ему хватает популярности. Шаляпин подчеркнул, что не нуждается в излишней роскоши, многочисленных домах и квартирах, поскольку «все это придется оставить». «Через 50 лет нас всех не будет в живых. Поэтому хочется, чтобы коллеги относились друг к другу проще как-то», — отметил шоумен. Ранее Киркоров обвинил Шаляпина в попытках пиара на его имени. Он предложил артисту не идти легким путем, а работать над своим репертуаром и создавать хиты, поскольку пиар за чужой счет дает лишь временный эффект.",culture,https://lenta.ru/news/2026/04/21/shalyapin-otvetil-raskritikovavshemu-ego-kirkorovu/
Умер легендарный автор песен в стиле кантри,"Легендарный американский автор песен в стиле кантри, лауреат двух премий «Грэмми» Дон Шлитц ушел из жизни в возрасте 73-х лет. Об этом сообщает британское издание The Independent («Индепендент»). Шлитц скончался 16 апреля в Нэшвиллской больнице, куда попал с внезапно настигнутой болезнью. Шлитц родился 29 августа 1952 года в Дареме, Северная Каролина, а в 20 лет переехал в Нэшвилл. Первым хитом композитора стала песня The Gambler («Игрок») в исполнении Кенни Роджерса . Среди других известных работ одного из самых влиятельных композиторов в истории кантри: Forever and Ever, Amen, («Во веки веков, Аминь»), On the Other Hand («С другой стороны»), He Thinks He’ll Keep Her («Он думает, что оставит Ее у Себя») и многие другие. Ранее стало известно о смерти французской актриси Натали Бай .",culture,https://lenta.ru/news/2026/04/19/umer-legendarnyy-avtor-pesen-v-stile-kantri/
Военный рассказал о боевых возможностях российского «Терминатора»,"Командир взвода огневой поддержки группировки «Центр» Александр Петрин в интервью РИА Новости рассказал о характеристиках боевой машины поддержки танков (БМПТ) «Терминатор». По его словам, техника сочетает базу танка Т-90 с вооружением, ориентированным на поражение живой силы и легкобронированных целей. «База у него танка Т-90, а получается, вооружение — все пехотное, от БМП. Наверное, поэтому его и назвали “Терминатором”», — пояснил военнослужащий. Он уточнил, что машина оснащена пулеметом ПКТ калибра 7,62 миллиметра, двумя автоматическими гранатометами АГС-17Д, пушкой 2А42, а также противотанковыми управляемыми ракетами. Петрин отметил высокую плотность огня: темп стрельбы пушки достигает 550 выстрелов в минуту, гранатометов — до 400. Дальность поражения ПТУР составляет до четырех километров, гранатометы эффективно работают на дистанции до 1200 метров. По оценке командира взвода, «Терминатор» обеспечивает колоссальное огневое поражение и значительно усиливает подразделения на поле боя. В феврале издание Business Insider писало , что Су-35С, которые способны нести ракеты «воздух-воздух» Р-37М большой дальности, представляют угрозу для потенциальных операций авиации стран НАТО .",science,https://lenta.ru/news/2026/04/20/voennyy-rasskazal-o-boevyh-vozmozhnostyah-rossiyskogo-terminatora/
Лукьяненко отреагировал на маркировку его подростковой книги по закону о наркотиках,"Российский писатель Сергей Лукьяненко отреагировал на маркировку книги «Рыцари сорока островов» по закону о наркотиках. Свою позицию он высказал агентству РИА Новости . Автор отметил, что сперва он с иронией, а затем и с возмущением отнесся к тому, что его роман попал в перечень книг, содержащих упоминания наркотических средств и подлежащих специальной маркировке. «По контексту понятно, что наркотики там [в книге] осуждаются», — сказал он. При этом Лукьяненко согласился, что по формальному признаку упоминание наркотиков есть. «А значит, нужно маркировать, налепить наклейку, что до 18 лет читать нельзя, хотя книжка, в общем, подростковая. Это безумие», — резюмировал он. С 1 марта вступили в силу изменения в закон «О наркотических средствах и психотропных веществах». Теперь литературные произведения, изданные с 1 августа 1990 года и в которых упоминаются наркотики, подлежат обязательной маркировке. Нарушение этого грозит ответственностью вплоть до уголовной. Помимо «Рыцарей сорока островов», в реестр на данный момент попали 1005 книг. В частности, список пополнили романы Виктора Пелевина «Чапаев и Пустота», «Generation ""П""», Transhumanism Inc. и другие, а также две книги Маргариты Симоньян — сборник рассказов «Водоворот» и роман «В начале было Слово — в конце будет Цифра». Также под ограничение попали переводы классической литературы, которые были выполнены и опубликованы после 1 августа 1990 года. Кроме того, рекомендуется маркировать произведения Карлоса Кастанеды, Стивена Кинга , Харуки Мураками , Говарда Лавкрафта , Артура Конан Дойла, Оскара Уайльда и других известных и знаковых авторов.",culture,https://lenta.ru/news/2026/04/19/lukyanenko-otreagiroval-na-markirovku-ego-podrostkovoy-knigi-po-zakonu-o-narkotikah/
Стало известно о многомиллионных счетах Пугачевой в России,"Покинувшая РФ певица Алла Пугачева хранит более 120 миллионов рублей на счетах в российских банках с начала специальной военной операции. Об этом пишет Telegram-канал Shot. По данным источника, с 2022 года исполнительница пополнила банковские счета на 119 миллионов рублей. За несколько лет сумма выросла на 11,5 миллиона благодаря процентам по вкладам. Известно, что Пугачева продолжает зарабатывать в России на авторских отчислениях за свои хиты. Кроме того, она получает пенсию и надбавку за звание народной артистки СССР. В октябре 2022 года Пугачева уехала с детьми в Израиль , после чего столкнулась с волной критики в социальных сетях. В ноябре 2023-го она ненадолго возвращалась в Россию, записала три песни для личного использования и затем вновь покинула страну. Ранее балерина Анастасия Волочкова призналась , что любит Пугачеву и считает ее легендой, которая многое сделала для русских людей. По ее мнению, россияне тепло приняли бы певицу, если бы она решила вернуться.",culture,https://lenta.ru/news/2026/04/20/stalo-izvestno-o-mnogomillionnyh-schetah-pugachevoy-v-rossii/
Владелец «Вашингтон Кэпиталз» рассказал о переговорах с Овечкиным,"Владелец «Вашингтон Кэпиталз» Тед Леонсис рассказал о переговорах по новому контракту с российским капитаном команды Александром Овечкиным . Слова функционера приведены на его странице в социальной сети Х . «Мы поддержим нашего капитана и дадим столько времени, сколько потребуется, чтобы определиться со своим будущим. Также благодарю «Питтсбург» и лично Сидни Кросби. Его 100-е противостояние с Овечкиным займет место в истории клуба», — написал Леонсис. Ранее Овечкин заявил , что хотел бы сыграть еще два сезона за «Вашингтон». В ночь с 14 на 15 апреля 40-летний нападающий провел последнюю игру по действующему контракту с клубом. Овечкин в текущем сезоне провел 82 матча, в которых забросил 32 шайбы и сделал столько же результативных передач. К текущему моменту игрок забил 1006 голов в НХЛ, это на десять меньше, чем у обладателя абсолютного рекорда по этому показателю Уэйна Гретцки .",sport,https://lenta.ru/news/2026/04/19/vladelets-vashington-kepitalz-rasskazal-o-peregovorah-s-ovechkinym/
