title,text,category,url
Напугавшую мировые финансовые власти ИИ-модель призвали сделать общедоступной,"Председатель немецкого ЦБ (Бундесбанка) Йоахим Нагель призвал обеспечить всем учреждениям доступ к разработанной ИИ-компанией Anthropic модели искусственного ​интеллекта ​Mythos, чтобы посредством ее общедоступности предотвратить возможные проблемы. Об этом сообщает Reuters . Как отметил Нагель, Mythos, которая, «по-видимому, способна ​быстро выявлять и ‌использовать уязвимости в программном обеспечении ​финансовых учреждений», является «палкой о двух концах», поскольку, считает он, позволяет также использовать уязвимости банков в злонамеренных ‌целях, в том числе в устаревающих IT-системах. Как писала Financial Times, Mythos всерьез напугала мировые финансовые власти, став центральной темой обсуждений на недавних встречах МВФ и Всемирного банка в Вашингтоне. По данным издания, высокопоставленные чиновники предупредили, что новые ИИ-модели такого типа могут угрожать мировой банковской системе, выявляя уязвимости в киберзащите кредитных организаций. «Это очень серьезный вызов для всех нас», — заявил, в частности, глава Банка Англии Эндрю Бейли, призвав быстро оценить потенциальную угрозу кибербезопасности для финансовой системы, исходящую от новой модели Anthropic. Как стало известно на прошлой неделе, оценку этой создавшей популярное семейство языковых моделей Claude ИИ-компании, доходы которой быстро растут накануне запланированного на 2026 год выхода на биржу, могут увеличить более чем вдвое — с 350 до 800 миллиардов долларов.",economics,https://lenta.ru/news/2026/04/21/glava-tsb-germanii-vyskazalsya-o-napugavshey-mirovye-finansovye-vlasti-ii-modeli/
Корабль «Прогресс МС-32» покинул МКС,"Транспортный грузовой корабль «Прогресс МС-32» покинул Международную космическую станцию (МКС), сообщает госкорпорация «Роскосмос» . Отстыковка отработавшего корабля от модуля «Звезда» российского сегмента станции состоялась сегодня, 21 апреля, в 01:08 московского времени. Двигатели на торможение включились в 04:11. Как сообщает ТАСС со ссылкой на госкорпорацию, корабль вошел в плотные слои атмосферы Земли, а его сохранившиеся элементы упали в несудоходной части Тихого океана. Ранее «Роскосмос» рассказал , что при помощи «Прогресса МС-32» высоту орбиты МКС увеличили на 440 метров. К станции корабль стартовал в сентябре. На околоземную орбиту корабль доставил около 2516 килограммов грузов, включая скафандр «Орлан-МКС», в котором время для внекорабельной деятельности космонавта увеличено до восьми часов.",science,https://lenta.ru/news/2026/04/21/korabl-progress-ms-32-pokinul-mks/
Американская авиакомпания прокомментировала снятие российского бойца MMA с рейса,"В американской авиакомпании American Airlines прокомментировали снятие российского бойца смешанного стиля (MMA) Армана Царукяна с рейса. Об этом сообщает MMA Fighting . В American Airlines заявили, что спортсмен отказался соблюдать федеральные требования и выполнять указания экипажа на борту, включая требование оставаться на своих местах во время руления самолета. Царукяна выгнали из самолета из-за использование телефона 17 апреля. Инцидент произошел на рейсе American Airlines в штате Филадельфия ( США ). Царукян находился в салоне с несколькими друзьями. Отмечалось, что кто-то из компании бойца также воспользовался откидным столиком в это время. 29-летний Царукян занимает второе место в рейтинге легкого веса Абсолютного бойцовского чемпионата (UFC). На счету спортсмена 23 победы при трех поражениях в боях по правилам ММА.",sport,https://lenta.ru/news/2026/04/18/amerikanskaya-aviakompaniya-prokommentirovala-snyatie-rossiyskogo-boytsa-mma-s-reysa/
Перспективы российского «мини-Панциря» оценили,"Перспективная пулеметная турель, которая способна сбивать дроны при помощи искусственного интеллекта (ИИ), сможет защитить российские танки и легкую бронетехнику. Перспективы разработки оценил Telegram -канал «Военная хроника». Автор обратил внимание на кадры испытаний автоматизированной зенитной турели на базе пулемета ПКТ. Комплекс уничтожил малоразмерную цель одним выстрелом. В сообщении подчеркнули, что такими турелями необходимо оснащать бронетехнику. Умные пулеметы со специализированными боеприпасами позволят проводить механизированные штурмы с большим количеством техники. «В сочетании с ИИ-баллистическим вычислителем (возможно на основе оптического датчика), такая система превращает пулемет в ""мини-Панцирь"", способный срезать FPV-дрон на дистанции до 200-300 метров», — резюмирует автор. Судя по кадрам испытаний, комплекс оснащен блоком машинного зрения, который способен обнаруживать и сопровождать малоразмерные цели на фоне неба. В марте стало известно , что Московский военный округ получил модули дистанционного управления «Трюфель» для крупнокалиберных пулеметов «Корд» и НСВ.",science,https://lenta.ru/news/2026/04/20/perspektivy-rossiyskogo-mini-pantsirya-otsenili/
Подсчитан гонорар Лепса за выступление в цирке,"Народный артист России Григорий Лепс 17 апреля даст сольный концерт в Тульском цирке. При полной продаже билетов певец может заработать свыше 10,6 миллиона рублей, сообщает агентство «Прайм». Цены на билеты стартуют от 3,5 тысячи рублей — это места на дальних рядах. Места поближе обойдутся в 5–12 тысяч рублей. За VIP-партер придется отдать от 16 до 20 тысяч рублей. При заполненном зале гонорар Лепса от продажи билетов превысит 10,6 миллиона рублей. Ранее сообщалось , что Долина может заработать более 21 миллиона рублей на сольном концерте «Юбилей в кругу друзей» в Санкт-Петербурге . Цена билетов варьируется от 2,2 тысячи рублей (последние ряды балкона) до 12 тысяч рублей (места в партере).",culture,https://lenta.ru/news/2026/04/11/podschitan-gonorar-lepsa-za-vystuplenie-v-tsirke/
Певица Шер случайно узнала о своей 15-летней внучке,"Американская певица Шер узнала, что у нее есть тайная 15-летняя внучка по имени Эвер, отцом которой является ее младший сын Элайджа Оллман. Об этом пишет издание Sun. Мать Эвер Кэти Эдвардс сообщила об этом артистке «во время эмоционального телефонного разговора». По ее словам, Оллман отказался участвовать в воспитании ребенка и хранил новость о ее рождении в тайне. Но спустя годы он случайно проговорился о существовании Эвер, после чего певица сама позвонила Эдвардс, чтобы узнать правду. Ранее Шер подогрела слухи о свадьбе с 40-летним рэпером Александром Эдвардсом. 79-летняя знаменитость появилась на публике с бриллиантовым кольцом на безымянном пальце.",culture,https://lenta.ru/news/2026/04/20/pevitsa-sher-sluchayno-uznala-o-svoey-15-letney-vnuchke/
«Рубин» и «Акрон» разошлись миром в матче 25-го тура РПЛ,"«Рубин» и «Акрон» разошлись миром в матче 25-го тура Российской премьер-лиги (РПЛ) со счетом 1:1. Об этом сообщает корреспондент «Ленты.ру». Казанцы открыли счет в начале второго тайма усилиями Никиты Лобова. «Акрон» ответил голом Артема Дзюбы на 62-й минуте. Четыре минуты спустя защитник гостей Марат Бокоев был удален. Таким образом, Рубин набрал 35 очков в 25 матчах. Команда Франка Артиги занимает восьмое место в турнирной таблице РПЛ. В 26-м туре она встретится с московским «Динамо» на выезде. Игра пройдет 22 апреля, начало в 19:45 мск. Акрон, в свою очередь, остался на 13-й позиции, имея в своем активе 23 очка в 25 матчах. В следующей встрече подопечные Заура Тедеева сыграют у себя дома с махачкалинским «Динамо». Поединок между этими командами пройдет 23 апреля, он начнется в 17:30 по московскому времени.",sport,https://lenta.ru/news/2026/04/18/rubin-i-akron-razoshlis-mirom-v-matche-25-go-tura-rpl/
«Реал Сосьедад» выиграл Кубок Испании без россиянина Захаряна в составе,"«Реал Сосьедад» выиграл Кубок Испании без россиянина Арсена Захаряна в составе. Об этом сообщает корреспондент «Ленты.ру». В финале команда из Сан-Себастьяна одолела мадридский «Атлетико» Основное время игры завершилось со счетом 2:2. Счет в матче на первой минуте открыл полузащитник басков Андер Барренечеа. «Атлетико» выровнял положение в середине первого тайма усилиями форварда Адемолы Лукмана. В добавленное к первому тайму время «Реал Сосьедад» снова вышел вперед — пенальти реализовал капитан команды Микель Ойарсабаль. Второй гол «Атлетико» на 83-й минуте забил Хулиан Альварес. Таким образом, выяснение отношений перешло в серию пенальти. Решающий 11-метровый удар реализовал Айен Муньос, «Реал Сосьедад» выиграл в серии со счетом 4:3. Клуб из Сан-Себастьяна завоевал четвертый Кубок Испании в своей истории. В последний раз баски брали этот трофей в 2021 года — тогда они переиграли своих земляков из «Атлетика» ( Бильбао ). Российский полузащитник команды Арсен Захарян не принимал участия в матче. Днем ранее у него случился приступ гастроэнтерита.",sport,https://lenta.ru/news/2026/04/19/real-sosiedad-vyigral-kubok-ispanii-bez-rossiyanina-zaharyana-v-sostave/
Валерию Гергиеву вручили статуэтку премии BraVo,"Российскому дирижеру, гендиректору Большого театра Валерию Гергиеву вручили статуэтку премии BraVo. Об этом сообщает РИА Новости . Уточняется, что маэстро получил награду за беспрецедентное количество постановок в Большом театре. Вручил ему статуэтку основатель премии Владимир Киселев . «С премией BraVo мы много сотрудничали и будем сотрудничать. Наша задача — выявлять также молодые дарования, чтобы реже награждать людей моего опыта и как можно чаще выводить на сцену ярчайших представителей нового поколения. Но как руководитель Большого театра я очень рад, что сейчас то, что происходит в стенах этого великого театра, вызывает интерес», — отметил сам Гергиев. Ранее сообщалось , что департамент культуры Мюнхена рассматривает Валерия Гергиева в качестве основного претендента на пост главного дирижера Мюнхенского филармонического оркестра. Кандидатуру дирижера теперь должен утвердить городской совет.",culture,https://lenta.ru/news/2026/04/12/valeriyu-gergievu-vruchili-statuetku-premii-bravo/
Голосовых ассистентов колл-центра научили распознавать речь с нарушениями,"Сбер обучил свои голосовые модели распознавать речь с нарушениями. Теперь голосовые ассистенты колл-центра могут лучше и точнее понимать вопросы клиентов после инсультов, клиентов с ДЦП, нарушениями слуха и другими особенностями, влияющими на речевую функцию. Для сбора данных Сбер привлек свыше 200 людей с нарушениями речи, логопедов и дефектологов. Вместе они записали и структурировали массив данных из более чем 50 тысяч аудиозаписей. Это позволило создать модель более высокого качества, которая распознает нечеткую речь там, где раньше возникали сложности. Общение с голосовым помощником при звонке на номер 900 является важной частью клиентского сервиса. Корректное распознавание речи на этом этапе позволяет повысить качество и скорость обслуживания не только людей, имеющих особенности речи, но и других клиентов. Сейчас модель работает в режиме реального времени: с помощью искусственного интеллекта модель расшифровывает речь при общении с клиентом, а голосовой ассистент предоставляет ответ. Для клиента это означает, что недопонимание уходит, а вместе с ним — стресс от необходимости повторять или объяснять сказанное. «Мы много работали над тем, чтобы в контактном центре стало проще и комфортнее общаться каждому — вне зависимости от особенностей речи. Для нас это про базовый принцип: технологии должны подстраиваться под человека, а не наоборот. В разработке участвовали сами люди с речевыми особенностями и эксперты — это помогло сделать решение действительно работающим, а заодно поддержать сообщество. Дальше будем масштабировать его и на другие сервисы Сбера, включая умные устройства, чтобы такой уровень доступности стал нормой везде», — отметил первый заместитель председателя правления Сбербанка Кирилл Царев.",economics,https://lenta.ru/news/2026/04/20/golosovyh-assistentov-koll-tsentra-nauchili-raspoznavat-rech-s-narusheniyami/
Раскрыто состояние Раймонда Паулса после операции,"Народный артист СССР Раймонд Паулс сообщил, что его состояние после операции является стабильным. Комментарий композитора передает ТАСС . «После операции чувствую себя средненько. Но живу еще», — поделился музыкант. Ранее стало известно , что 90-летнему Паулсу потребовалось обследование после хирургического вмешательства. В феврале композитор пожаловался на плохое самочувствие на фоне перенесенного осенью 2025 года инфаркта. Он сообщил, что не выходит из дома и принимает необходимые лекарства, при этом чувствует себя «очень плохо». Раймонд Паулс является автором многих песен из репертуара Аллы Пугачевой , Лаймы Вайкуле , Валерия Леонтьева и других исполнителей. Среди его хитов — «Миллион алых роз», «Листья желтые», «Вернисаж», «Старинные часы», «Зеленый свет», «Еще не вечер».",culture,https://lenta.ru/news/2026/04/15/raskryto-sostoyanie-raymonda-paulsa-posle-operatsii/
У заходящих в российские порты судов нашли подозрительные люки,"С 21 июля водолазами были осмотрены 7983 гражданских судна, зашедшие в морские порты России. Об этом стало известно «Известиям». Издание напоминает, что поиск на судах прикрепленных к ним мин и других подозрительных предметов стартовал после указа президента России Владимира Путина № 502, алгоритм действий по которому впоследствии был утвержден постановлением правительства. Как утверждает специалист компании «Новороссийский подводно-технический отряд» Роман Айвазов, в конце 2025 года на одном из судов, следовавшем из-за границы, водолазы обнаружили подозрительный люк. Внимание специалистов привлекло то обстоятельство, что люк крепился к корпусу чистыми болтами, тогда как все днище корабля было в наростах. При этом, замечает эксперт, документов о проведении ремонта у капитана корабля не было. Как говорит Айвазов, проверка показала, что судно, прибывшее в Новороссийск из Турции , до этого заходило на Украину , поэтому было решено не пускать его в российский порт. По словам специалиста, люк с чистыми болтами может указывать на место хранения взрывчатки. По данным издания, аналогичное обнаруживали водолазы и в других российских портах. В январе «Известия» со ссылкой на знакомые с ситуацией источники сообщили , что Вооруженные силы России направят на защиту Арктики дополнительные силы боевых пловцов. В том же месяце в публикации газеты «Красная звезда» рассказывалось , что водолазы-разведчики из подразделений подводных диверсионных сил и средств Военно-морского флота России используют различные лодки и катера проекта «Грачонок».",science,https://lenta.ru/news/2026/04/21/u-zahodyaschih-v-rossiyskie-porty-sudah-nashli-podozritelnye-lyuki/
Суд оштрафовал театр Наташи Королевой,"Социальный фонд России взыскал с «Музыкального театра под руководством Наталии Королевой » штраф за непредставление сведений. Об этом сообщает РИА Новости со ссылкой на материалы суда. По информации источника, столичное отделение фонда обратилось с требованием выдать судебный приказ о штрафе в размере 500 рублей за непредставление в установленный срок сведений, которые необходимы для осуществления индивидуального учета. Сообщается, что суд полностью удовлетворил заявление Соцфонда. Также театр Королевой должен будет заплатить еще восемь тысяч рублей госпошлины. Ранее бывший возлюбленный певицы Игорь Николаев пожелал Королевой стать счастливой бабушкой. Первая очная встреча Николаева и Королевой за долгие годы случилась в эфире телепроекта.",culture,https://lenta.ru/news/2026/04/13/sud-oshtrafoval-teatr-natashi-korolevoy/
Седокова подогрела слухи о романе с Джиганом,"Певица Анна Седокова рассказала о ночных звонках от рэпера Дениса Устименко-Вайнштейна, известного под псевдонимом Джиган. Ее комментарий приводит StatHit. До этого в беседе с журналистами музыкант заявил, что ему звонит Седокова, спровоцировав слухи о романе. Теперь артистка уточнила, что действительно общается с Джиганом, однако инициатором является сам рэпер. «Это он мне звонит! Я хочу заявить, что это все неправда, что было сказано тогда», — пояснила Седокова. Ранее актриса Анна Калашникова сообщила , что Джиган попал в больницу на фоне развода с блогершей Оксаной Самойловой. По ее словам, рэпер неделю лежал под капельницами.",culture,https://lenta.ru/news/2026/04/20/sedokova-podogrela-sluhi-o-romane-s-dzhiganom/
Россиянам пригрозили наказанием за ремонт в обед,"За ремонт квартир в обеденное время россиянам грозит штраф до 80 тысяч рублей. О наказании предупредила кандидат юридических наук, доцент кафедры государственно-правовых и уголовно-правовых дисциплин РЭУ имени Г. В. Плеханова Татьяна Лахтина, пишет РИА Новости. По словам специалистки, в некоторых регионах России законом установлены периоды, в которые запрещено нарушать покой других граждан — в том числе при проведении ремонта. В Москве и области таковым считают время с 13:00 до 15:00. Нарушившим тишину обычным россиянам грозит штраф в 1000-2000 рублей. Для должностных лиц взыскание вырастет до 4000-8000 рублей, а для юридических — до 40-80 тысяч рублей. «В Московской области — для граждан в размере 1000-3000 рублей; для должностных лиц — от 5 до 10 тысяч рублей; для юридических лиц — от 20 до 50 тысяч рублей», — добавила Лахтина. При этом в столице предусмотрены исключения. Так, наказывать не будут за ремонт в доме, который ввели в эксплуатацию менее полутора лет назад. Помимо этого, ремонтировать квартиру в обед можно тем, кто устраняет последствия аварии и выполняет другие неотложные работы. Ранее россиян предупредили о риске ареста на 15 суток за мат и громкое выяснение отношений на балконе.",economics,https://lenta.ru/news/2026/04/21/rossiyanam-prigrozili-nakazaniem-za-remont-v-obed/
Специалисты «Роснефти» внедрили новую методику подбора обсадных труб,"Специалисты уфимского проектного института компании «Роснефть» разработали методику подбора обсадных труб для месторождений с высоким содержанием коррозионно-активных компонентов. Фактический экономический эффект от применения новой технологии превысил 3 миллиона рублей на одну скважину. Ученые проанализировали более 8500 скважин на 93 месторождениях, которые эксплуатирует компания «Башнефть-Добыча». На основе комплексного анализа опыта бурения, эксплуатации и лабораторных исследований специалисты определили характер влияния сероводорода на обсадные трубы из углеродистых и низколегированных сталей. Разработанный алгоритм позволяет выбирать оборудование в зависимости от геологических данных, степени коррозионного воздействия и расчетных эквивалентных напряжений обсадной колонны. Используя новую методику, компания «Башнефть-Добыча» формирует обсадные колонны индивидуально под каждую скважину. Подход позволяет выявлять объекты, где дорогостоящие сплавы можно заменить трубами из углеродистых и низколегированных сталей без потери прочности и безопасности. Это дает возможность оптимизировать затраты на строительство скважин до 40 процентов. В течение 5 лет «Башнефть-Добыча» планирует пробурить 79 скважин с учетом нового подхода. Совокупный экономический эффект от внедрения технологии составит 475 миллионов рублей. Обсадные трубы устанавливаются в скважину для укрепления ее стенок, предотвращения обрушения грунта и изоляции продуктивных горизонтов.",economics,https://lenta.ru/news/2026/04/21/spetsialisty-rosnefti-vnedrili-novuyu-metodiku-podbora-obsadnyh-trub/
Названа сумма хранящихся под подушкой россиян сбережений,"Почти треть (29 процентов) россиян хранят под подушкой 30-50 тысяч рублей наличными в качестве финансовой подушки безопасности. Об этом сообщает РИА Новости со ссылкой на результаты исследования аналитиков финансового маркетплейса «Выберу.ру». В опросе приняли участие в общей сложности три тысячи совершеннолетних россиян. По итогам исследования выяснилось, что чуть больше четверти (26 процентов) респондентов хранят 50-100 тысяч рублей, а еще порядка пятой части (21 процент) наличными держат 100-150 тысяч. Более внушительные сбережения (свыше 150 тысяч рублей) хранят под подушкой только 9 процентов опрошенных. Наличный резерв менее 30 тысяч есть в распоряжении у 15 процентов участников опроса. В целом россияне предпочитают хранить сбережения в основном на банковских счетах (46 процентов). Еще 27 процентов держат часть средств на вкладах, а другую часть — под подушкой. Чуть более десятой части (11 процентов) респондентов признались, что часть сбережений хранят на депозитах, часть — наличными в валюте. Пользоваться исключительно наличными привыкли только 4 процента опрошенных, заключили эксперты. Ранее аналитики НПФ «Будущее» и проекта «ГраФин» по итогам проведенного исследования сообщили , что каждый седьмой россиянин держит сбережения в наличных. При этом, как уточняли эксперты «Выберу.ру», значительная часть граждан психологически не готова использовать собственные сбережения даже в случае возникновения срочных трат. Участники рынка объяснили подобный поведенческий паттерн в том числе опытом 1990-х, когда финансовое положение ряда граждан резко ухудшилось. Часть россиян боится повторения кризиса с учетом сложившихся на внутреннем рынке реалий.",economics,https://lenta.ru/news/2026/04/21/nazvana-summa-hranyaschihsya-pod-podushkoy-rossiyan-sberezheniy/
Найден способ снизить риск болезни Альцгеймера через питание,"Ученые проанализировали, как разные типы питания связаны с развитием болезнь Альцгеймера — одного из самых распространенных видов деменции. Оказалось, что рацион действительно может влиять на риск заболевания, но эффект зависит от общего стиля питания. Работа опубликована в Frontiers in Nutrition. Наиболее устойчивую связь со снижением риска показали средиземноморская и MIND-диеты. Они включают много овощей, ягод, орехов, цельнозерновых продуктов и полезных жиров — например, оливкового масла. В наблюдательных исследованиях у людей, придерживающихся такого рациона, риск деменции был ниже примерно на 10-20 процентов. Однако клинические испытания дают более сдержанные результаты. Улучшения памяти и мышления действительно фиксируются, но они часто оказываются небольшими и сопоставимыми с эффектом от общего улучшения образа жизни — например, снижения веса или отказа от переработанных продуктов. Отдельно ученые изучили кетогенную диету — строгий режим питания с минимальным количеством углеводов. Она может временно улучшать когнитивные функции за счет изменения энергетического обмена в мозге. Но данных о долгосрочной пользе пока недостаточно, а сама диета сложна для соблюдения и может быть небезопасной для пожилых людей. Авторы подчеркивают: питание работает скорее как профилактика, а не лечение. Наибольшую пользу оно приносит при долгосрочном соблюдении — до появления симптомов заболевания. Ранее стало известно , что чувство одиночества способствует ослаблению памяти у пожилых людей.",science,https://lenta.ru/news/2026/04/16/nayden-sposob-snizit-risk-bolezni-altsgeymera-cherez-pitanie/
«Пари Нижний Новгород» сыграл вничью с московским «Динамо»,"«Пари Нижний Новгород» сыграл вничью с московским «Динамо» со счетом 1:1 в матче 25-го тура Российской премьер-лиги (РПЛ). Об этом сообщает корреспондент «Ленты.ру». В середине первого тайма Николас Маричаль открыл счет в составе бело-голубых. На 34-й минуте Оланкуле Олусегун забил ответный мяч за нижегородцев. Он же в середине второй половины игры был удален с поля, получив вторую желтую карточку. Таким образом, динамовцы в день 103-й годовщины клуба набрали 35 очков в 25 встречах. Следующим соперником команды Ролана Гусева станет «Рубин» . Матч пройдет 22 апреля в Москве , начало в 19:45 по местному времени. «Пари Нижний Новгород» набрал 22 очка в 25 поединках. В следующем туре подопечные Алексея Шпилевского померятся силами с «Оренбургом». Этот матч будет для них выездным. Он пройдет 22 апреля, начало в 17:30 мск.",sport,https://lenta.ru/news/2026/04/18/pari-nizhniy-novgorod-sygral-vnichyu-s-moskovskim-dinamo/
Глава UFC высказался о возможном возвращении Макгрегора,"Глава Абсолютного бойцовского чемпионата (UFC) Дэйна Уайт высказался о возможном возвращении в промоушен ирландского бойца смешанного стиля Конора Макгрегора . Об этом сообщает «Чемпионат» . По словам функционера, все выглядит неплохо. «Вы знаете, что, как только мы заключим с ним сделку, мы объявим об этом», — добавил Уайт. 25 марта Макгрегор подтвердил возвращение в UFC. Других подробностей он не раскрыл. Ирландец провел последний поединок в UFC летом 2021 года, проиграв американцу Дастину Порье техническим нокаутом. Макгрегор получил перелом ноги и после этого не принимал участия в боях.",sport,https://lenta.ru/news/2026/04/19/glava-ufc-vyskazalsya-o-vozmozhnom-vozvraschenii-makgregora/
Сыгравший Сильвестра Андреевича актер «Универа» стал инфоцыганом,"Российский актер Алексей Климушкин , известный по роли Сильвестра Андреевича в сериале «Универ», запустил курсы по самопознанию. Об этом сообщает Telegram -канал Mash. По данным издания, после отъезда из страны из-за начала специальной военной операции (СВО) актер долго скитался по разным странам, пока не добрался до столицы Чехии Праги , где занялся так называемой кинотерапией — прокачкой людей через раскрытие самопознания и творческие практики. Отметим, что в России псевдоэкспертов, которые зарабатывают на продаже информационных продуктов сомнительного качества, называют инфоцыганами. Сообщается, что Климушкин берет с клиентов по 32 тысячи рублей за занятие в группе и 48 тысяч — за индивидуальное. Бывший российский актер называет себя эмигрантом с кочевым образом жизни и рассказывает про переезды, рефлексию, депрессию, а также о том, что отшельничество привело его к путеводным звездам. Ранее в Москве осудили актера Артура Смольянинова (признан в России иноагентом) по делу о фейках.",culture,https://lenta.ru/news/2026/04/19/sygravshiy-silvestra-andreevicha-akter-univera-stal-infotsyganom/
Землетрясение произошло в российском регионе,"Землетрясение произошло в Тихом океане у побережья Курильских островов. Об этом сообщает начальник сейсмостанции «Южно-Сахалинск» Елена Семенова , пишет РИА Новости . Подземные толчки зафиксировали в ночь на понедельник, 20 апреля. Их магнитуда достигала 5,2 — это сейсмологи считают ощутимым землетрясением. Эпицентр явления находился в 262 километрах к востоку от села села Рейдово на острове Итуруп. «Очаг находился на глубине 50 километров под морским дном», — уточнила Семенова. Специалистка добавила, что данные об ощутимости землетрясения в российском регионе не поступали, тревогу цунами не объявляли. Ранее землетрясение произошло на Дальнем Востоке. Подземные толчки зафиксировали в акватории Японского моря в четверг, 16 апреля, около 8 утра по местному времени (около часа ночи мск). Их магнитуда достигала 4,4. Эпицентр явления находился в районе побережья Лазовского района, между населенными пунктами Преображение и Валентин. Очаг залегал на глубине 419,6 километра.",economics,https://lenta.ru/news/2026/04/20/zemletryasenie-proizoshlo-v-rossiyskom-regione/
